ano;mes;Distrito;Concelho;Freguesia;tipo_de_lampada;luminarias;potencia instalada total (W);CodDistrito;CodDistritoConcelho;coddistritoconcelhofreguesia
2025;3;Braga;Amares;Caldelas, Sequeiros e Paranhos;LED;782.0;51586.90000152588;03;0301;030126
2025;3;Braga;Amares;Ferreiros, Prozelo e Besteiros;LED;1404.0;66864.50003433228;03;0301;030127
2025;3;Braga;Amares;Ferreiros, Prozelo e Besteiros;Outros/Não definido;50.0;39.0;03;0301;030127
2025;3;Braga;Amares;Vilela, Seramil e Paredes Secas;Sódio;22.0;1570.0;03;0301;030129
2025;3;Braga;Barcelos;Abade de Neiva;Outros/Não definido;27.0;360.0;03;0302;030201
2025;3;Braga;Barcelos;Aborim;LED;78.0;3521.0;03;0302;030202
2025;3;Braga;Barcelos;Aborim;Outros/Não definido;12.0;45.0;03;0302;030202
2025;3;Braga;Barcelos;Aborim;Sódio;304.0;22240.0;03;0302;030202
2025;3;Braga;Barcelos;Adães;Mercúrio;8.0;640.0;03;0302;030203
2025;3;Braga;Barcelos;Adães;Sódio;51.0;5530.0;03;0302;030203
2025;3;Braga;Barcelos;Airó;Outros/Não definido;13.0;;03;0302;030205
2025;3;Braga;Barcelos;Aldreu;Sódio;80.0;5600.0;03;0302;030206
2025;3;Braga;Barcelos;Alvelos;LED;608.0;24139.80004119873;03;0302;030208
2025;3;Braga;Barcelos;Alvelos;Mercúrio;2.0;160.0;03;0302;030208
2025;3;Braga;Barcelos;Alvelos;Outros/Não definido;12.0;32.0;03;0302;030208
2025;3;Braga;Barcelos;Alvelos;Sódio;53.0;3350.0;03;0302;030208
2025;3;Braga;Barcelos;Areias;Mercúrio;15.0;720.0;03;0302;030210
2025;3;Braga;Barcelos;Areias;Sódio;30.0;2820.0;03;0302;030210
2025;3;Braga;Barcelos;Balugães;LED;177.0;7198.0;03;0302;030212
2025;3;Braga;Barcelos;Barcelinhos;LED;375.0;20629.20000076294;03;0302;030213
2025;3;Braga;Barcelos;Barcelinhos;Mercúrio;8.0;640.0;03;0302;030213
2025;3;Braga;Barcelos;Barcelinhos;Outros/Não definido;47.0;;03;0302;030213
2025;3;Braga;Barcelos;Barcelinhos;Sódio;343.0;36680.0;03;0302;030213
2025;3;Braga;Barcelos;Barqueiros;Sódio;386.0;33010.0;03;0302;030215
2025;3;Braga;Barcelos;Cambeses;LED;57.0;2479.8999557495117;03;0302;030216
2025;3;Braga;Barcelos;Carapeços;Sódio;353.0;30780.0;03;0302;030218
2025;3;Braga;Barcelos;Carvalhal;Mercúrio;16.0;1280.0;03;0302;030220
2025;3;Braga;Barcelos;Carvalhal;Sódio;94.0;8030.0;03;0302;030220
2025;3;Braga;Barcelos;Carvalhas;Sódio;69.0;5460.0;03;0302;030221
2025;3;Braga;Barcelos;Cossourado;LED;313.0;9285.0;03;0302;030224
2025;3;Braga;Barcelos;Cristelo;Outros/Não definido;1.0;45.0;03;0302;030228
2025;3;Braga;Barcelos;Gilmonde;Mercúrio;52.0;4160.0;03;0302;030237
2025;3;Braga;Barcelos;Gilmonde;Sódio;310.0;27200.0;03;0302;030237
2025;3;Braga;Barcelos;Lama;Outros/Não definido;4.0;135.0;03;0302;030242
2025;3;Braga;Barcelos;Lama;Sódio;43.0;3530.0;03;0302;030242
2025;3;Braga;Barcelos;Martim;Mercúrio;10.0;480.0;03;0302;030247
2025;3;Braga;Barcelos;Moure;LED;58.0;2915.0;03;0302;030252
2025;3;Braga;Barcelos;Moure;Outros/Não definido;229.0;;03;0302;030252
2025;3;Braga;Barcelos;Panque;Mercúrio;26.0;1970.0;03;0302;030256
2025;3;Braga;Barcelos;Panque;Sódio;316.0;22870.0;03;0302;030256
2025;3;Braga;Barcelos;Paradela;LED;150.0;4961.0;03;0302;030257
2025;3;Braga;Barcelos;Paradela;Mercúrio;22.0;1760.0;03;0302;030257
2025;3;Braga;Barcelos;Pereira;Outros/Não definido;41.0;90.0;03;0302;030259
2025;3;Braga;Barcelos;Perelhal;LED;317.0;10407.0;03;0302;030260
2025;3;Braga;Barcelos;Perelhal;Mercúrio;40.0;3200.0;03;0302;030260
2025;3;Braga;Barcelos;Perelhal;Sódio;243.0;18070.0;03;0302;030260
2025;3;Braga;Barcelos;Pousa;Mercúrio;16.0;960.0;03;0302;030261
2025;3;Braga;Barcelos;Remelhe;LED;287.0;10215.800010681152;03;0302;030263
2025;3;Braga;Barcelos;Remelhe;Mercúrio;10.0;790.0;03;0302;030263
2025;3;Braga;Barcelos;Roriz;Sódio;35.0;2310.0;03;0302;030264
2025;3;Braga;Barcelos;Galegos (São Martinho);LED;380.0;15427.600002288818;03;0302;030272
2025;3;Braga;Barcelos;Galegos (São Martinho);Outros/Não definido;2.0;45.0;03;0302;030272
2025;3;Braga;Barcelos;Galegos (São Martinho);Sódio;52.0;3260.0;03;0302;030272
2025;3;Braga;Barcelos;Tamel (São Veríssimo);Mercúrio;5.0;380.0;03;0302;030277
2025;3;Braga;Barcelos;Tamel (São Veríssimo);Outros/Não definido;6.0;90.0;03;0302;030277
2025;3;Braga;Barcelos;Silva;Mercúrio;8.0;640.0;03;0302;030279
2025;3;Braga;Barcelos;Silva;Outros/Não definido;13.0;450.0;03;0302;030279
2025;3;Braga;Barcelos;Ucha;LED;473.0;19831.0;03;0302;030282
2025;3;Braga;Barcelos;Ucha;Outros/Não definido;20.0;270.0;03;0302;030282
2025;3;Braga;Barcelos;Vila Seca;Mercúrio;25.0;2000.0;03;0302;030287
2025;3;Braga;Barcelos;Vila Seca;Sódio;189.0;14840.0;03;0302;030287
2025;3;Braga;Barcelos;Alvito (São Pedro e São Martinho) e Couto;LED;424.0;13040.0;03;0302;030291
2025;3;Braga;Barcelos;Alvito (São Pedro e São Martinho) e Couto;Mercúrio;8.0;640.0;03;0302;030291
2025;3;Braga;Barcelos;Areias de Vilar e Encourados;LED;323.0;13291.0;03;0302;030292
2025;3;Braga;Barcelos;Areias de Vilar e Encourados;Sódio;77.0;5770.0;03;0302;030292
2025;3;Braga;Barcelos;Campo e Tamel (São Pedro Fins);Outros/Não definido;7.0;315.0;03;0302;030294
2025;3;Braga;Barcelos;Carreira e Fonte Coberta;Fluorescente;11.0;550.0;03;0302;030295
2025;3;Braga;Barcelos;Carreira e Fonte Coberta;Mercúrio;72.0;5720.0;03;0302;030295
2025;3;Braga;Barcelos;Chorente, Góios, Courel, Pedra Furada e Gueral;Outros/Não definido;55.0;45.0;03;0302;030296
2025;3;Braga;Barcelos;Creixomil e Mariz;Mercúrio;21.0;1680.0;03;0302;030297
2025;3;Braga;Barcelos;Durrães e Tregosa;Outros/Não definido;21.0;810.0;03;0302;030298
2025;3;Braga;Barcelos;Gamil e Midões;Mercúrio;39.0;3120.0;03;0302;030299
2025;3;Braga;Barcelos;Gamil e Midões;Sódio;235.0;25480.0;03;0302;030299
2025;3;Braga;Barcelos;Milhazes, Vilar de Figos e Faria;Mercúrio;58.0;4570.0;03;0302;0302FA
2025;3;Braga;Barcelos;Milhazes, Vilar de Figos e Faria;Sódio;364.0;28150.0;03;0302;0302FA
2025;3;Braga;Barcelos;Negreiros e Chavão;Mercúrio;19.0;1280.0;03;0302;0302FB
2025;3;Braga;Barcelos;Negreiros e Chavão;Sódio;31.0;2170.0;03;0302;0302FB
2025;3;Braga;Barcelos;Quintiães e Aguiar;Mercúrio;18.0;1440.0;03;0302;0302FC
2025;3;Braga;Barcelos;Sequeade e Bastuço (São João e Santo Estevão);Mercúrio;13.0;960.0;03;0302;0302FD
2025;3;Braga;Barcelos;Sequeade e Bastuço (São João e Santo Estevão);Sódio;94.0;6550.0;03;0302;0302FD
2025;3;Braga;Barcelos;Silveiros e Rio Covo (Santa Eulália);Mercúrio;54.0;4320.0;03;0302;0302FE
2025;3;Braga;Barcelos;Tamel (Santa Leocádia) e Vilar do Monte;LED;126.0;6064.400001525879;03;0302;0302FF
2025;3;Braga;Barcelos;Viatodos, Grimancelos, Minhotães, Monte de Fralães;Outros/Não definido;22.0;;03;0302;0302FG
2025;3;Braga;Barcelos;Vila Cova e Feitos;Outros/Não definido;7.0;225.0;03;0302;0302FH
2025;3;Braga;Braga;Adaúfe;Sódio;299.0;23090.0;03;0303;030301
2025;3;Braga;Braga;Espinho;Indução;3.0;100.0;03;0303;030312
2025;3;Braga;Braga;Espinho;Sódio;129.0;11410.0;03;0303;030312
2025;3;Braga;Braga;Gualtar;LED;420.0;18130.0;03;0303;030319
2025;3;Braga;Braga;Gualtar;Sódio;538.0;62050.0;03;0303;030319
2025;3;Braga;Braga;Lamas;Sódio;57.0;4070.0;03;0303;030322
2025;3;Braga;Braga;Mire de Tibães;Outros/Não definido;9.0;;03;0303;030325
2025;3;Braga;Braga;Pedralva;LED;416.0;15419.0;03;0303;030334
2025;3;Braga;Braga;Priscos;Outros/Não definido;2.0;45.0;03;0303;030336
2025;3;Braga;Braga;Braga (São Vicente);Sódio;888.0;97600.0;03;0303;030349
2025;3;Braga;Braga;Sequeira;Outros/Não definido;51.0;70.0;03;0303;030354
2025;3;Braga;Braga;Sequeira;Sódio;465.0;44250.0;03;0303;030354
2025;3;Braga;Braga;Tebosa;LED;253.0;10425.900005340576;03;0303;030357
2025;3;Braga;Braga;Tebosa;Sódio;177.0;15100.0;03;0303;030357
2025;3;Braga;Braga;Arentim e Cunha;Sódio;399.0;28890.0;03;0303;030363
2025;3;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);Fluorescente;2.0;100.0;03;0303;030365
2025;3;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);LED;818.0;49380.90001678467;03;0303;030365
2025;3;Braga;Braga;Braga (São José de São Lázaro e São João do Souto);Sódio;1219.0;142700.0;03;0303;030365
2025;3;Braga;Braga;Cabreiros e Passos (São Julião);LED;182.0;6313.400001525879;03;0303;030366
2025;3;Braga;Braga;Cabreiros e Passos (São Julião);Outros/Não definido;56.0;3380.0;03;0303;030366
2025;3;Braga;Braga;Cabreiros e Passos (São Julião);Sódio;535.0;45430.0;03;0303;030366
2025;3;Braga;Braga;Celeirós, Aveleda e Vimieiro;LED;1376.0;55154.0002784729;03;0303;030367
2025;3;Braga;Braga;Crespos e Pousada;Mercúrio;3.0;240.0;03;0303;030368
2025;3;Braga;Braga;Escudeiros e Penso (Santo Estêvão e São Vicente);Outros/Não definido;144.0;150.0;03;0303;030369
2025;3;Braga;Braga;Este (São Pedro e São Mamede);LED;590.0;28654.0;03;0303;030370
2025;3;Braga;Braga;Ferreiros e Gondizalves;LED;316.0;15637.200012207031;03;0303;030371
2025;3;Braga;Braga;Ferreiros e Gondizalves;Sódio;1037.0;112130.0;03;0303;030371
2025;3;Braga;Braga;Merelim (São Paio), Panoias e Parada de Tibães;Sódio;184.0;13460.0;03;0303;030374
2025;3;Braga;Braga;Merelim (São Pedro) e Frossos;Sódio;338.0;35590.0;03;0303;030375
2025;3;Braga;Braga;Morreira e Trandeiras;Sódio;134.0;10210.0;03;0303;030376
2025;3;Braga;Braga;Nogueira, Fraião e Lamaçães;Sódio;697.0;68820.0;03;0303;030377
2025;3;Braga;Braga;Nogueiró e Tenões;LED;293.0;10332.300029754639;03;0303;030378
2025;3;Braga;Braga;Nogueiró e Tenões;Outros/Não definido;117.0;50.0;03;0303;030378
2025;3;Braga;Braga;Real, Dume e Semelhe;Mercúrio;10.0;1000.0;03;0303;030379
2025;3;Braga;Braga;Real, Dume e Semelhe;Outros/Não definido;13.0;;03;0303;030379
2025;3;Braga;Braga;Real, Dume e Semelhe;Sódio;982.0;101460.0;03;0303;030379
2025;3;Braga;Braga;Vilaça e Fradelos;Fluorescente;11.0;550.0;03;0303;030381
2025;3;Braga;Braga;Vilaça e Fradelos;Outros/Não definido;5.0;;03;0303;030381
2025;3;Braga;Cabeceiras de Basto;Basto;LED;9.0;405.0;03;0304;030404
2025;3;Braga;Cabeceiras de Basto;Cabeceiras de Basto;Sódio;383.0;26850.0;03;0304;030406
2025;3;Braga;Cabeceiras de Basto;Pedraça;LED;253.0;11155.20000076294;03;0304;030413
2025;3;Braga;Cabeceiras de Basto;Rio Douro;LED;758.0;19992.0;03;0304;030415
2025;3;Braga;Cabeceiras de Basto;Alvite e Passos;LED;540.0;16774.000007629395;03;0304;030418
2025;3;Braga;Cabeceiras de Basto;Gondiães e Vilar de Cunhas;Outros/Não definido;3.0;210.0;03;0304;030420
2025;3;Braga;Celorico de Basto;Agilde;LED;365.0;10768.0;03;0305;030501
2025;3;Braga;Celorico de Basto;Agilde;Sódio;41.0;2870.0;03;0305;030501
2025;3;Braga;Celorico de Basto;Borba de Montanha;LED;402.0;19595.09999847412;03;0305;030503
2025;3;Braga;Celorico de Basto;Vale de Bouro;LED;375.0;11975.5;03;0305;030521
2025;3;Braga;Celorico de Basto;Britelo, Gémeos e Ourilhe;Outros/Não definido;19.0;;03;0305;030523
2025;3;Braga;Celorico de Basto;Caçarilhe e Infesta;LED;406.0;13833.5;03;0305;030524
2025;3;Braga;Celorico de Basto;Caçarilhe e Infesta;Mercúrio;1.0;50.0;03;0305;030524
2025;3;Braga;Celorico de Basto;Caçarilhe e Infesta;Outros/Não definido;6.0;;03;0305;030524
2025;3;Braga;Celorico de Basto;Canedo de Basto e Corgo;Outros/Não definido;10.0;;03;0305;030525
2025;3;Braga;Esposende;Antas;LED;216.0;8619.599990844727;03;0306;030601
2025;3;Braga;Esposende;Antas;Mercúrio;1.0;80.0;03;0306;030601
2025;3;Braga;Esposende;Antas;Sódio;577.0;44370.0;03;0306;030601
2025;3;Braga;Esposende;Forjães;Fluorescente;5.0;750.0;03;0306;030608
2025;3;Braga;Esposende;Forjães;Mercúrio;2.0;130.0;03;0306;030608
2025;3;Braga;Esposende;Gemeses;Outros/Não definido;9.0;135.0;03;0306;030610
2025;3;Braga;Esposende;Vila Chã;LED;293.0;12419.999992370605;03;0306;030615
2025;3;Braga;Esposende;Vila Chã;Outros/Não definido;2.0;45.0;03;0306;030615
2025;3;Braga;Esposende;Apúlia e Fão;Mercúrio;5.0;400.0;03;0306;030616
2025;3;Braga;Esposende;Apúlia e Fão;Outros/Não definido;178.0;;03;0306;030616
2025;3;Braga;Esposende;Belinho e Mar;Outros/Não definido;18.0;;03;0306;030617
2025;3;Braga;Esposende;Esposende, Marinhas e Gandra;Mercúrio;34.0;3410.0;03;0306;030618
2025;3;Braga;Fafe;Armil;Sódio;168.0;12220.0;03;0307;030705
2025;3;Braga;Fafe;Estorãos;Sódio;169.0;13360.0;03;0307;030708
2025;3;Braga;Fafe;Fafe;Mercúrio;24.0;1440.0;03;0307;030709
2025;3;Braga;Fafe;Fafe;Outros/Não definido;682.0;5845.0;03;0307;030709
2025;3;Braga;Fafe;Golães;LED;489.0;20348.0;03;0307;030714
2025;3;Braga;Fafe;Golães;Sódio;46.0;3780.0;03;0307;030714
2025;3;Braga;Fafe;Medelo;Sódio;199.0;14790.0;03;0307;030716
2025;3;Braga;Fafe;Paços;LED;406.0;17036.0;03;0307;030719
2025;3;Braga;Fafe;Quinchães;Outros/Não definido;43.0;180.0;03;0307;030722
2025;3;Braga;Fafe;Regadas;LED;222.0;6469.0;03;0307;030723
2025;3;Braga;Fafe;Regadas;Outros/Não definido;9.0;45.0;03;0307;030723
2025;3;Braga;Fafe;Revelhe;Sódio;228.0;16140.0;03;0307;030724
2025;3;Braga;Fafe;Ribeiros;Mercúrio;8.0;400.0;03;0307;030725
2025;3;Braga;Fafe;Arões (Santa Cristina);LED;291.0;12204.0;03;0307;030726
2025;3;Braga;Fafe;Arões (Santa Cristina);Sódio;177.0;12950.0;03;0307;030726
2025;3;Braga;Fafe;São Gens;LED;541.0;28622.500076293945;03;0307;030728
2025;3;Braga;Fafe;Arões (São Romão);LED;433.0;17401.800003051758;03;0307;030730
2025;3;Braga;Fafe;Arões (São Romão);Mercúrio;12.0;830.0;03;0307;030730
2025;3;Braga;Fafe;Aboim, Felgueiras, Gontim e Pedraído;Mercúrio;4.0;230.0;03;0307;030737
2025;3;Braga;Fafe;Aboim, Felgueiras, Gontim e Pedraído;Sódio;159.0;11160.0;03;0307;030737
2025;3;Braga;Fafe;Antime e Silvares (São Clemente);Mercúrio;18.0;1010.0;03;0307;030739
2025;3;Braga;Fafe;Antime e Silvares (São Clemente);Outros/Não definido;17.0;;03;0307;030739
2025;3;Braga;Fafe;Ardegão, Arnozela e Seidões;Mercúrio;17.0;910.0;03;0307;030740
2025;3;Braga;Fafe;Cepães e Fareja;LED;277.0;10033.0;03;0307;030741
2025;3;Braga;Fafe;Cepães e Fareja;Mercúrio;45.0;2510.0;03;0307;030741
2025;3;Braga;Fafe;Cepães e Fareja;Sódio;508.0;39030.0;03;0307;030741
2025;3;Braga;Fafe;Freitas e Vila Cova;LED;450.0;18537.0;03;0307;030742
2025;3;Braga;Fafe;Moreira do Rei e Várzea Cova;LED;790.0;29060.40000152588;03;0307;030744
2025;3;Braga;Guimarães;Aldão;Mercúrio;1.0;50.0;03;0308;030801
2025;3;Braga;Guimarães;Aldão;Outros/Não definido;92.0;225.0;03;0308;030801
2025;3;Braga;Guimarães;Aldão;Sódio;43.0;3560.0;03;0308;030801
2025;3;Braga;Guimarães;Azurém;LED;275.0;20003.300006866455;03;0308;030804
2025;3;Braga;Guimarães;Azurém;Outros/Não definido;248.0;;03;0308;030804
2025;3;Braga;Guimarães;Brito;Mercúrio;29.0;1510.0;03;0308;030807
2025;3;Braga;Guimarães;Brito;Outros/Não definido;13.0;;03;0308;030807
2025;3;Braga;Guimarães;Costa;Outros/Não definido;95.0;350.0;03;0308;030812
2025;3;Braga;Guimarães;Costa;Sódio;1048.0;89510.0;03;0308;030812
2025;3;Braga;Guimarães;Creixomil;Mercúrio;7.0;440.0;03;0308;030813
2025;3;Braga;Guimarães;Creixomil;Outros/Não definido;165.0;1750.0;03;0308;030813
2025;3;Braga;Guimarães;Fermentões;Sódio;757.0;77540.0;03;0308;030815
2025;3;Braga;Guimarães;Gonça;Iodeto Metálico;2.0;300.0;03;0308;030820
2025;3;Braga;Guimarães;Gondar;Mercúrio;3.0;150.0;03;0308;030821
2025;3;Braga;Guimarães;Guardizela;LED;550.0;18290.0;03;0308;030823
2025;3;Braga;Guimarães;Infantas;LED;126.0;4669.0;03;0308;030824
2025;3;Braga;Guimarães;Longos;Mercúrio;5.0;370.0;03;0308;030827
2025;3;Braga;Guimarães;Longos;Sódio;141.0;10140.0;03;0308;030827
2025;3;Braga;Guimarães;Mesão Frio;LED;516.0;23424.600135803223;03;0308;030830
2025;3;Braga;Guimarães;Nespereira;Mercúrio;5.0;250.0;03;0308;030832
2025;3;Braga;Guimarães;Pencelo;LED;95.0;3024.0;03;0308;030835
2025;3;Braga;Guimarães;Pinheiro;LED;35.0;2135.5;03;0308;030836
2025;3;Braga;Guimarães;Pinheiro;Outros/Não definido;5.0;;03;0308;030836
2025;3;Braga;Guimarães;Ponte;Outros/Não definido;213.0;;03;0308;030838
2025;3;Braga;Guimarães;Ronfe;Mercúrio;27.0;1740.0;03;0308;030840
2025;3;Braga;Guimarães;Ronfe;Outros/Não definido;44.0;;03;0308;030840
2025;3;Braga;Guimarães;Ronfe;Sódio;569.0;47660.0;03;0308;030840
2025;3;Braga;Guimarães;Prazins (Santa Eufémia);Sódio;219.0;19480.0;03;0308;030842
2025;3;Braga;Guimarães;Selho (São Cristóvão);Outros/Não definido;1.0;45.0;03;0308;030850
2025;3;Braga;Guimarães;Selho (São Cristóvão);Sódio;91.0;12000.0;03;0308;030850
2025;3;Braga;Guimarães;Selho (São Jorge);Mercúrio;40.0;2210.0;03;0308;030854
2025;3;Braga;Guimarães;Selho (São Jorge);Sódio;781.0;75050.0;03;0308;030854
2025;3;Braga;Guimarães;Candoso (São Martinho);Mercúrio;5.0;310.0;03;0308;030857
2025;3;Braga;Guimarães;Candoso (São Martinho);Outros/Não definido;35.0;;03;0308;030857
2025;3;Braga;Guimarães;Sande (São Martinho);Mercúrio;5.0;370.0;03;0308;030858
2025;3;Braga;Guimarães;Sande (São Martinho);Sódio;226.0;19850.0;03;0308;030858
2025;3;Braga;Guimarães;São Torcato;LED;882.0;33971.0;03;0308;030865
2025;3;Braga;Guimarães;São Torcato;Mercúrio;2.0;130.0;03;0308;030865
2025;3;Braga;Guimarães;Serzedelo;Sódio;734.0;64060.0;03;0308;030866
2025;3;Braga;Guimarães;Silvares;LED;369.0;18383.800094604492;03;0308;030868
2025;3;Braga;Guimarães;Silvares;Mercúrio;12.0;780.0;03;0308;030868
2025;3;Braga;Guimarães;Silvares;Outros/Não definido;9.0;;03;0308;030868
2025;3;Braga;Guimarães;Urgezes;Mercúrio;5.0;400.0;03;0308;030871
2025;3;Braga;Guimarães;Abação e Gémeos;LED;100.0;3772.0;03;0308;030875
2025;3;Braga;Guimarães;Abação e Gémeos;Outros/Não definido;2.0;145.0;03;0308;030875
2025;3;Braga;Guimarães;Abação e Gémeos;Sódio;615.0;44320.0;03;0308;030875
2025;3;Braga;Guimarães;Airão Santa Maria, Airão São João e Vermil;LED;447.0;17260.40000152588;03;0308;030876
2025;3;Braga;Guimarães;Airão Santa Maria, Airão São João e Vermil;Outros/Não definido;8.0;;03;0308;030876
2025;3;Braga;Guimarães;Airão Santa Maria, Airão São João e Vermil;Sódio;549.0;39450.0;03;0308;030876
2025;3;Braga;Guimarães;Arosa e Castelões;Outros/Não definido;12.0;;03;0308;030877
2025;3;Braga;Guimarães;Atães e Rendufe;LED;908.0;31973.0;03;0308;030878
2025;3;Braga;Guimarães;Atães e Rendufe;Outros/Não definido;9.0;;03;0308;030878
2025;3;Braga;Guimarães;Briteiros Santo Estêvão e Donim;Mercúrio;1.0;80.0;03;0308;030879
2025;3;Braga;Guimarães;Briteiros São Salvador e Briteiros Santa Leocádia;LED;728.0;28321.0;03;0308;030880
2025;3;Braga;Guimarães;Candoso São Tiago e Mascotelos;Sódio;183.0;15770.0;03;0308;030881
2025;3;Braga;Guimarães;Conde e Gandarela;Sódio;29.0;3050.0;03;0308;030882
2025;3;Braga;Guimarães;Leitões, Oleiros e Figueiredo;Sódio;300.0;21000.0;03;0308;030883
2025;3;Braga;Guimarães;Oliveira, São Paio e São Sebastião;Sódio;908.0;115850.0;03;0308;030884
2025;3;Braga;Guimarães;Prazins Santo Tirso e Corvite;Outros/Não definido;10.0;;03;0308;030885
2025;3;Braga;Guimarães;Sande São Lourenço e Balazar;LED;250.0;10011.0;03;0308;030886
2025;3;Braga;Guimarães;Sande São Lourenço e Balazar;Mercúrio;21.0;1380.0;03;0308;030886
2025;3;Braga;Guimarães;Sande São Lourenço e Balazar;Outros/Não definido;62.0;490.0;03;0308;030886
2025;3;Braga;Guimarães;Sande Vila Nova e Sande São Clemente;Sódio;578.0;49510.0;03;0308;030887
2025;3;Braga;Guimarães;Selho São Lourenço e Gominhães;LED;210.0;8489.0;03;0308;030888
2025;3;Braga;Guimarães;Selho São Lourenço e Gominhães;Mercúrio;10.0;590.0;03;0308;030888
2025;3;Braga;Guimarães;Serzedo e Calvos;LED;361.0;8975.0;03;0308;030889
2025;3;Braga;Guimarães;Souto Santa Maria, Souto São Salvador e Gondomar;LED;927.0;30041.0;03;0308;030890
2025;3;Braga;Guimarães;Tabuadelo e São Faustino;LED;321.0;13135.0;03;0308;030891
2025;3;Braga;Póvoa de Lanhoso;Covelas;LED;319.0;6564.0;03;0309;030906
2025;3;Braga;Póvoa de Lanhoso;Covelas;Outros/Não definido;16.0;720.0;03;0309;030906
2025;3;Braga;Póvoa de Lanhoso;Ferreiros;LED;275.0;5671.0;03;0309;030908
2025;3;Braga;Póvoa de Lanhoso;Garfe;LED;462.0;10287.0;03;0309;030913
2025;3;Braga;Póvoa de Lanhoso;Garfe;Outros/Não definido;5.0;;03;0309;030913
2025;3;Braga;Póvoa de Lanhoso;Monsul;LED;437.0;12920.60001373291;03;0309;030917
2025;3;Braga;Póvoa de Lanhoso;Póvoa de Lanhoso (Nossa Senhora do Amparo);LED;2071.0;74702.0;03;0309;030919
2025;3;Braga;Póvoa de Lanhoso;Santo Emilião;LED;324.0;8127.0;03;0309;030922
2025;3;Braga;Póvoa de Lanhoso;São João de Rei;LED;272.0;9896.0;03;0309;030923
2025;3;Braga;Póvoa de Lanhoso;Sobradelo da Goma;Outros/Não definido;12.0;;03;0309;030925
2025;3;Braga;Póvoa de Lanhoso;Taíde;Outros/Não definido;7.0;45.0;03;0309;030926
2025;3;Braga;Póvoa de Lanhoso;Calvos e Frades;LED;467.0;11389.0;03;0309;030931
2025;3;Braga;Póvoa de Lanhoso;Fonte Arcada e Oliveira;Outros/Não definido;70.0;675.0;03;0309;030934
2025;3;Braga;Póvoa de Lanhoso;Verim, Friande e Ajude;LED;500.0;12538.0;03;0309;030935
2025;3;Braga;Terras de Bouro;Balança;LED;254.0;8840.0;03;0310;031001
2025;3;Braga;Terras de Bouro;Balança;Outros/Não definido;21.0;180.0;03;0310;031001
2025;3;Braga;Terras de Bouro;Campo do Gerês;LED;178.0;6782.0;03;0310;031003
2025;3;Braga;Terras de Bouro;Carvalheira;Outros/Não definido;6.0;;03;0310;031004
2025;3;Braga;Terras de Bouro;Covide;LED;115.0;3436.5;03;0310;031008
2025;3;Braga;Terras de Bouro;Covide;Sódio;59.0;4810.0;03;0310;031008
2025;3;Braga;Terras de Bouro;Gondoriz;Outros/Não definido;2.0;45.0;03;0310;031009
2025;3;Braga;Terras de Bouro;Moimenta;LED;316.0;19030.0;03;0310;031010
2025;3;Braga;Terras de Bouro;Ribeira;LED;127.0;3831.0;03;0310;031012
2025;3;Braga;Terras de Bouro;Souto;Sódio;24.0;1710.0;03;0310;031014
2025;3;Braga;Terras de Bouro;Vilar da Veiga;Outros/Não definido;60.0;940.0;03;0310;031017
2025;3;Braga;Terras de Bouro;Chamoim e Vilar;Outros/Não definido;60.0;45.0;03;0310;031018
2025;3;Braga;Terras de Bouro;Chorense e Monte;Outros/Não definido;28.0;;03;0310;031019
2025;3;Braga;Terras de Bouro;Chorense e Monte;Sódio;31.0;2320.0;03;0310;031019
2025;3;Braga;Terras de Bouro;Cibões e Brufe;LED;175.0;5521.0;03;0310;031020
2025;3;Braga;Terras de Bouro;Cibões e Brufe;Outros/Não definido;26.0;;03;0310;031020
2025;3;Braga;Terras de Bouro;Cibões e Brufe;Sódio;63.0;4410.0;03;0310;031020
2025;3;Braga;Vieira do Minho;Cantelães;Outros/Não definido;4.0;180.0;03;0311;031105
2025;3;Braga;Vieira do Minho;Louredo;LED;346.0;12570.0;03;0311;031109
2025;3;Braga;Vieira do Minho;Mosteiro;LED;446.0;16198.0;03;0311;031110
2025;3;Braga;Vieira do Minho;Mosteiro;Outros/Não definido;15.0;710.0;03;0311;031110
2025;3;Braga;Vieira do Minho;Pinheiro;Indução;12.0;600.0;03;0311;031112
2025;3;Braga;Vieira do Minho;Pinheiro;LED;272.0;10553.0;03;0311;031112
2025;3;Braga;Vieira do Minho;Salamonde;Outros/Não definido;1.0;45.0;03;0311;031115
