Ano;Semestre;data semestre;Concelho;Pedidos de Ligação à Rede Executados (#);CodConcelho
2022;1;2022 Sem. 1;Crato;29.0;1206
2022;1;2022 Sem. 1;Fornos de Algodres;42.0;0905
2022;1;2022 Sem. 1;Tavira;241.0;0814
2022;1;2022 Sem. 1;Murça;85.0;1707
2022;1;2022 Sem. 1;Lousada;514.0;1305
2022;2;2022 Sem. 2;Sabugal;148.0;0911
2022;2;2022 Sem. 2;Batalha;153.0;1004
2022;2;2022 Sem. 2;Viana do Alentejo;44.0;0713
2022;2;2022 Sem. 2;São Brás de Alportel;114.0;0812
2022;2;2022 Sem. 2;Montemor-o-Novo;120.0;0706
2022;2;2022 Sem. 2;Nisa;68.0;1212
2022;2;2022 Sem. 2;Paredes;782.0;1310
2022;2;2022 Sem. 2;Pampilhosa da Serra;67.0;0612
2022;2;2022 Sem. 2;Bragança;351.0;0402
2022;2;2022 Sem. 2;Moura;104.0;0210
2022;2;2022 Sem. 2;Guarda;291.0;0907
2022;2;2022 Sem. 2;Mourão;26.0;0708
2022;2;2022 Sem. 2;Arcos de Valdevez;299.0;1601
2022;2;2022 Sem. 2;Alcácer do Sal;150.0;1501
2022;2;2022 Sem. 2;Soure;210.0;0615
2022;2;2022 Sem. 2;Marinha Grande;312.0;1010
2022;2;2022 Sem. 2;Ferreira do Zêzere;113.0;1411
2022;2;2022 Sem. 2;Vieira do Minho;270.0;0311
2022;2;2022 Sem. 2;Miranda do Corvo;119.0;0609
2022;2;2022 Sem. 2;Ílhavo;324.0;0110
2022;2;2022 Sem. 2;Castanheira de Pêra;57.0;1007
2022;2;2022 Sem. 2;Trofa;327.0;1318
2022;2;2022 Sem. 2;Sesimbra;521.0;1511
2022;2;2022 Sem. 2;Palmela;562.0;1508
2022;2;2022 Sem. 2;Redondo;52.0;0710
2022;2;2022 Sem. 2;Figueira de Castelo Rodrigo;50.0;0904
2022;2;2022 Sem. 2;Setúbal;672.0;1512
2022;2;2022 Sem. 2;Cinfães;188.0;1804
2022;2;2022 Sem. 2;Oliveira do Hospital;182.0;0611
2022;2;2022 Sem. 2;Gavião;39.0;1209
2022;2;2022 Sem. 2;Penedono;25.0;1812
2022;2;2022 Sem. 2;Cadaval;129.0;1104
2022;2;2022 Sem. 2;Murtosa;125.0;0112
2022;2;2022 Sem. 2;Mealhada;151.0;0111
2022;2;2022 Sem. 2;Lagos;277.0;0807
2022;2;2022 Sem. 2;Valongo;458.0;1315
2022;2;2022 Sem. 2;Ourém;397.0;1421
2022;2;2022 Sem. 2;Vagos;260.0;0118
2022;2;2022 Sem. 2;Figueiró dos Vinhos;61.0;1008
2022;2;2022 Sem. 2;Fronteira;43.0;1208
2022;2;2022 Sem. 2;Porto;884.0;1312
2022;2;2022 Sem. 2;Celorico da Beira;86.0;0903
2022;2;2022 Sem. 2;Lousã;116.0;0607
2022;2;2022 Sem. 2;Santa Maria da Feira;903.0;0109
2022;2;2022 Sem. 2;Oliveira do Bairro;256.0;0114
2022;2;2022 Sem. 2;Nelas;130.0;1809
2022;2;2022 Sem. 2;Alcobaça;532.0;1001
2023;2;2023 Sem. 2;Armamar;48.0;1801
2023;2;2023 Sem. 2;Arruda dos Vinhos;56.0;1102
2023;2;2023 Sem. 2;Viana do Alentejo;31.0;0713
2023;2;2023 Sem. 2;Montemor-o-Velho;150.0;0610
2023;2;2023 Sem. 2;Castro daire;98.0;1803
2023;2;2023 Sem. 2;Vila Nova da Barquinha;41.0;1420
2023;2;2023 Sem. 2;Penedono;15.0;1812
2023;2;2023 Sem. 2;Celorico da Beira;43.0;0903
2023;2;2023 Sem. 2;Mação;58.0;1413
2023;2;2023 Sem. 2;Castro Marim;41.0;0804
2023;2;2023 Sem. 2;Seia;90.0;0912
2023;2;2023 Sem. 2;Azambuja;81.0;1103
2023;2;2023 Sem. 2;Alcanena;74.0;1402
2023;2;2023 Sem. 2;São Pedro do Sul;124.0;1816
2023;2;2023 Sem. 2;Lagoa;113.0;0806
2023;2;2023 Sem. 2;Vila do Conde;255.0;1316
2023;2;2023 Sem. 2;Almeida;40.0;0902
2023;2;2023 Sem. 2;Peniche;156.0;1014
2023;2;2023 Sem. 2;Abrantes;123.0;1401
2023;2;2023 Sem. 2;Macedo de Cavaleiros;66.0;0405
2023;2;2023 Sem. 2;Montemor-o-Novo;76.0;0706
2023;2;2023 Sem. 2;Pinhel;62.0;0910
2023;2;2023 Sem. 2;Oliveira de Frades;76.0;1810
2023;2;2023 Sem. 2;Sines;42.0;1513
2023;2;2023 Sem. 2;Ourique;42.0;0212
2023;2;2023 Sem. 2;Paredes de Coura;57.0;1605
2023;2;2023 Sem. 2;Borba;26.0;0703
2023;2;2023 Sem. 2;Chamusca;28.0;1407
2023;2;2023 Sem. 2;Vila Real de Santo António;38.0;0816
2023;2;2023 Sem. 2;Arcos de Valdevez;241.0;1601
2023;2;2023 Sem. 2;Castanheira de Pêra;23.0;1007
2023;2;2023 Sem. 2;Redondo;40.0;0710
2023;2;2023 Sem. 2;Marinha Grande;158.0;1010
2023;2;2023 Sem. 2;Évora;121.0;0705
2023;2;2023 Sem. 2;Barrancos;6.0;0204
2023;2;2023 Sem. 2;Tavira;149.0;0814
2023;2;2023 Sem. 2;Vila Real;271.0;1714
2023;2;2023 Sem. 2;Oliveira do Hospital;91.0;0611
2023;2;2023 Sem. 2;Oleiros;39.0;0506
2023;2;2023 Sem. 2;Bombarral;73.0;1005
2023;2;2023 Sem. 2;Vila Nova de Paiva;42.0;1822
2023;2;2023 Sem. 2;Sesimbra;200.0;1511
2023;2;2023 Sem. 2;Vila Nova de Poiares;46.0;0617
2023;2;2023 Sem. 2;Melgaço;58.0;1603
2023;2;2023 Sem. 2;Terras de Bouro;87.0;0310
2023;2;2023 Sem. 2;Campo Maior;31.0;1204
2023;2;2023 Sem. 2;Celorico de Basto;195.0;0305
2023;2;2023 Sem. 2;Vizela;105.0;0314
2023;2;2023 Sem. 2;Almada;320.0;1503
2023;2;2023 Sem. 2;Sertã;93.0;0509
2023;2;2023 Sem. 2;Alcochete;91.0;1502
2023;2;2023 Sem. 2;Figueiró dos Vinhos;26.0;1008
2023;2;2023 Sem. 2;Alcoutim;11.0;0802
2023;2;2023 Sem. 2;Moura;67.0;0210
2023;2;2023 Sem. 2;Loulé;360.0;0808
2023;2;2023 Sem. 2;Caminha;117.0;1602
2023;2;2023 Sem. 2;Ílhavo;185.0;0110
2023;2;2023 Sem. 2;Esposende;259.0;0306
2023;2;2023 Sem. 2;Ovar;224.0;0115
2023;2;2023 Sem. 2;Oeiras;189.0;1110
2023;2;2023 Sem. 2;Castelo Branco;215.0;0502
2023;2;2023 Sem. 2;Castelo de Paiva;97.0;0106
2023;2;2023 Sem. 2;Rio Maior;86.0;1414
2023;2;2023 Sem. 2;Torre de Moncorvo;36.0;0409
2023;2;2023 Sem. 2;Benavente;148.0;1405
2023;2;2023 Sem. 2;Boticas;30.0;1702
2023;2;2023 Sem. 2;Santiago do Cacém;122.0;1509
2023;2;2023 Sem. 2;Seixal;447.0;1510
2023;2;2023 Sem. 2;Valença;107.0;1608
2023;2;2023 Sem. 2;Mira;63.0;0608
2023;2;2023 Sem. 2;Vila Nova de Famalicão;511.0;0312
2023;2;2023 Sem. 2;Miranda do douro;48.0;0406
2023;2;2023 Sem. 2;Ponte da Barca;90.0;1606
2023;2;2023 Sem. 2;Lisboa;558.0;1106
2023;2;2023 Sem. 2;Crato;13.0;1206
2024;1;2024 Sem. 1;Santiago do Cacém;225.0;1509
2024;1;2024 Sem. 1;Miranda do Corvo;95.0;0609
2024;1;2024 Sem. 1;Lourinhã;351.0;1108
2024;1;2024 Sem. 1;Vila Nova de Foz Côa;67.0;0914
2024;1;2024 Sem. 1;Cascais;933.0;1105
2024;1;2024 Sem. 1;Figueiró dos Vinhos;60.0;1008
2024;1;2024 Sem. 1;Entroncamento;69.0;1410
2024;1;2024 Sem. 1;Alvito;19.0;0203
2024;1;2024 Sem. 1;Vila Nova de Famalicão;891.0;0312
2024;1;2024 Sem. 1;Barcelos;1372.0;0302
2024;1;2024 Sem. 1;Serpa;171.0;0213
2024;1;2024 Sem. 1;Nazaré;102.0;1011
2024;1;2024 Sem. 1;Grândola;220.0;1505
2024;1;2024 Sem. 1;Crato;29.0;1206
2024;1;2024 Sem. 1;Mourão;61.0;0708
2024;1;2024 Sem. 1;Vimioso;37.0;0411
2024;1;2024 Sem. 1;Santa Comba Dão;91.0;1814
2024;1;2024 Sem. 1;Moimenta da Beira;131.0;1807
2024;1;2024 Sem. 1;Tomar;262.0;1418
2024;1;2024 Sem. 1;Alfândega da Fé;53.0;0401
2024;1;2024 Sem. 1;Tábua;101.0;0616
2024;1;2024 Sem. 1;Vinhais;103.0;0412
2024;1;2024 Sem. 1;Vila Real;510.0;1714
2024;1;2024 Sem. 1;Portalegre;141.0;1214
2024;1;2024 Sem. 1;Alcochete;111.0;1502
2024;1;2024 Sem. 1;Águeda;349.0;0101
2024;1;2024 Sem. 1;Sertã;174.0;0509
2024;1;2024 Sem. 1;Lisboa;1188.0;1106
2024;1;2024 Sem. 1;Bragança;385.0;0402
2024;1;2024 Sem. 1;Ílhavo;270.0;0110
2024;1;2024 Sem. 1;Reguengos de Monsaraz;122.0;0711
2024;1;2024 Sem. 1;Monforte;19.0;1211
2024;1;2024 Sem. 1;Salvaterra de Magos;275.0;1415
2024;1;2024 Sem. 1;Aveiro;538.0;0105
2024;1;2024 Sem. 1;Miranda do douro;65.0;0406
2024;1;2024 Sem. 1;Resende;113.0;1813
2024;1;2024 Sem. 1;Castanheira de Pêra;29.0;1007
2024;1;2024 Sem. 1;Vouzela;174.0;1824
2024;1;2024 Sem. 1;Fafe;466.0;0307
2024;1;2024 Sem. 1;São Pedro do Sul;200.0;1816
2024;1;2024 Sem. 1;Oeiras;366.0;1110
2024;1;2024 Sem. 1;Belmonte;62.0;0501
2024;1;2024 Sem. 1;Terras de Bouro;122.0;0310
2024;1;2024 Sem. 1;Penafiel;658.0;1311
2024;1;2024 Sem. 1;Vila Nova de Cerveira;84.0;1610
2024;1;2024 Sem. 1;São Brás de Alportel;91.0;0812
2024;1;2024 Sem. 1;Trancoso;88.0;0913
2024;1;2024 Sem. 1;Lousã;137.0;0607
2024;1;2024 Sem. 1;Gavião;24.0;1209
2024;1;2024 Sem. 1;Almeirim;182.0;1403
2024;1;2024 Sem. 1;Montijo;360.0;1507
2024;1;2024 Sem. 1;Covilhã;343.0;0503
2024;1;2024 Sem. 1;Ponte de Lima;520.0;1607
2024;1;2024 Sem. 1;Sátão;107.0;1817
2024;1;2024 Sem. 1;Mesão Frio;36.0;1704
2024;1;2024 Sem. 1;Loulé;691.0;0808
2024;1;2024 Sem. 1;Viana do Alentejo;63.0;0713
2024;1;2024 Sem. 1;Nelas;141.0;1809
2024;1;2024 Sem. 1;Albufeira;373.0;0801
2024;1;2024 Sem. 1;Alpiarça;65.0;1404
2024;1;2024 Sem. 1;Alcácer do Sal;148.0;1501
2024;1;2024 Sem. 1;Góis;63.0;0606
2024;1;2024 Sem. 1;Vila do Bispo;79.0;0815
2024;1;2024 Sem. 1;Paredes de Coura;100.0;1605
2024;1;2024 Sem. 1;Pinhel;43.0;0910
2024;1;2024 Sem. 1;Oliveira do Bairro;185.0;0114
2024;1;2024 Sem. 1;Lagos;302.0;0807
2024;1;2024 Sem. 1;Constância;32.0;1408
2024;1;2024 Sem. 1;Ferreira do Zêzere;109.0;1411
2024;1;2024 Sem. 1;Castro daire;195.0;1803
2024;1;2024 Sem. 1;Oliveira de Frades;132.0;1810
2024;1;2024 Sem. 1;Póvoa de Lanhoso;307.0;0309
2024;1;2024 Sem. 1;Sardoal;36.0;1417
2024;1;2024 Sem. 1;Vila Nova de Gaia;1063.0;1317
2024;1;2024 Sem. 1;Castelo Branco;363.0;0502
2024;1;2024 Sem. 1;Lousada;498.0;1305
2024;1;2024 Sem. 1;Cinfães;178.0;1804
2024;1;2024 Sem. 1;Valença;169.0;1608
2024;1;2024 Sem. 1;Santa Maria da Feira;813.0;0109
2024;1;2024 Sem. 1;Ribeira de Pena;120.0;1709
2024;1;2024 Sem. 1;Portimão;272.0;0811
2024;1;2024 Sem. 1;Gouveia;78.0;0906
2024;1;2024 Sem. 1;Penela;53.0;0614
2024;1;2024 Sem. 1;Castro Verde;67.0;0206
2024;1;2024 Sem. 1;Mirandela;209.0;0407
2024;1;2024 Sem. 1;Óbidos;194.0;1012
2024;1;2024 Sem. 1;Arraiolos;94.0;0702
2024;1;2024 Sem. 1;Macedo de Cavaleiros;134.0;0405
2024;1;2024 Sem. 1;Barreiro;119.0;1504
2024;1;2024 Sem. 1;Alcoutim;35.0;0802
2024;1;2024 Sem. 1;Caminha;218.0;1602
2024;1;2024 Sem. 1;Almodôvar;55.0;0202
2024;1;2024 Sem. 1;Póvoa de Varzim;545.0;1313
2024;2;2024 Sem. 2;Soure;146.0;0615
2024;2;2024 Sem. 2;Moimenta da Beira;92.0;1807
2024;2;2024 Sem. 2;Valença;175.0;1608
2024;2;2024 Sem. 2;Viana do Castelo;639.0;1609
2024;2;2024 Sem. 2;Montalegre;143.0;1706
2024;2;2024 Sem. 2;Cadaval;114.0;1104
2024;2;2024 Sem. 2;Ponte da Barca;109.0;1606
2024;2;2024 Sem. 2;Penalva do Castelo;76.0;1811
2024;2;2024 Sem. 2;Montemor-o-Novo;112.0;0706
2024;2;2024 Sem. 2;Alcácer do Sal;103.0;1501
2024;2;2024 Sem. 2;Elvas;193.0;1207
2024;2;2024 Sem. 2;Cartaxo;145.0;1406
2024;2;2024 Sem. 2;Palmela;521.0;1508
2024;2;2024 Sem. 2;Nelas;105.0;1809
2024;2;2024 Sem. 2;Pedrógão Grande;60.0;1013
2024;2;2024 Sem. 2;Odemira;248.0;0211
2024;2;2024 Sem. 2;Santa Comba Dão;86.0;1814
2024;2;2024 Sem. 2;Arganil;136.0;0601
2021;1;2021 Sem. 1;Póvoa de Lanhoso;133.0;0309
2021;1;2021 Sem. 1;São João da Madeira;44.0;0116
2021;1;2021 Sem. 1;Sátão;92.0;1817
2021;1;2021 Sem. 1;Palmela;263.0;1508
2021;1;2021 Sem. 1;Chaves;148.0;1703
2021;1;2021 Sem. 1;Amares;123.0;0301
2021;1;2021 Sem. 1;São João da Pesqueira;72.0;1815
2021;1;2021 Sem. 1;Coruche;60.0;1409
2021;1;2021 Sem. 1;Lousã;56.0;0607
2021;1;2021 Sem. 1;Olhão;134.0;0810
2021;1;2021 Sem. 1;Reguengos de Monsaraz;45.0;0711
2021;1;2021 Sem. 1;Estarreja;87.0;0108
2021;1;2021 Sem. 1;Maia;213.0;1306
2021;1;2021 Sem. 1;Mira;70.0;0608
2021;1;2021 Sem. 1;Barcelos;521.0;0302
2021;1;2021 Sem. 1;Penafiel;335.0;1311
2021;1;2021 Sem. 1;São Pedro do Sul;64.0;1816
2021;1;2021 Sem. 1;Sertã;103.0;0509
2021;1;2021 Sem. 1;Figueiró dos Vinhos;19.0;1008
2021;1;2021 Sem. 1;Mértola;48.0;0209
2021;1;2021 Sem. 1;Porto;670.0;1312
2021;1;2021 Sem. 1;Mortágua;41.0;1808
2021;1;2021 Sem. 1;Aveiro;205.0;0105
2021;1;2021 Sem. 1;Ponte de Lima;307.0;1607
2021;1;2021 Sem. 1;Ferreira do Alentejo;18.0;0208
2021;1;2021 Sem. 1;Oliveira de Azeméis;107.0;0113
2021;1;2021 Sem. 1;Oeiras;175.0;1110
2021;1;2021 Sem. 1;Monchique;18.0;0809
2021;1;2021 Sem. 1;Alcácer do Sal;59.0;1501
2021;1;2021 Sem. 1;Tarouca;70.0;1820
2021;1;2021 Sem. 1;Mora;15.0;0707
2021;1;2021 Sem. 1;Sabrosa;39.0;1710
2021;1;2021 Sem. 1;Lousada;300.0;1305
2021;1;2021 Sem. 1;Gouveia;52.0;0906
2021;1;2021 Sem. 1;Monforte;11.0;1211
2021;1;2021 Sem. 1;Borba;8.0;0703
2021;1;2021 Sem. 1;Loures;269.0;1107
2021;1;2021 Sem. 1;Évora;113.0;0705
2021;1;2021 Sem. 1;Vale de Cambra;77.0;0119
2021;1;2021 Sem. 1;Abrantes;62.0;1401
2021;1;2021 Sem. 1;Portimão;144.0;0811
2021;1;2021 Sem. 1;Pampilhosa da Serra;25.0;0612
2021;1;2021 Sem. 1;Fundão;111.0;0504
2021;1;2021 Sem. 1;Tabuaço;32.0;1819
2021;1;2021 Sem. 1;Sardoal;24.0;1417
2021;1;2021 Sem. 1;Paços de Ferreira;259.0;1309
2021;1;2021 Sem. 1;Santiago do Cacém;110.0;1509
2021;1;2021 Sem. 1;Vila Verde;333.0;0313
2021;1;2021 Sem. 1;Condeixa-a-Nova;48.0;0604
2021;1;2021 Sem. 1;Viana do Castelo;447.0;1609
2021;1;2021 Sem. 1;Montijo;107.0;1507
2021;1;2021 Sem. 1;Alijó;58.0;1701
2021;1;2021 Sem. 1;Paredes;223.0;1310
2021;1;2021 Sem. 1;Oliveira do Bairro;67.0;0114
2021;1;2021 Sem. 1;Vila do Bispo;51.0;0815
2021;1;2021 Sem. 1;Vila Nova de Cerveira;45.0;1610
2021;1;2021 Sem. 1;Montalegre;67.0;1706
2021;1;2021 Sem. 1;Alter do Chão;8.0;1201
2021;1;2021 Sem. 1;Setúbal;292.0;1512
2021;1;2021 Sem. 1;Ílhavo;127.0;0110
2021;1;2021 Sem. 1;Castro Verde;25.0;0206
2021;1;2021 Sem. 1;Caldas da Rainha;232.0;1006
2021;1;2021 Sem. 1;Santa Marta de Penaguião;14.0;1711
2021;1;2021 Sem. 1;Vinhais;78.0;0412
2021;1;2021 Sem. 1;;5.0;N/A
2021;1;2021 Sem. 1;Ourém;169.0;1421
2021;1;2021 Sem. 1;Alcanena;31.0;1402
2021;1;2021 Sem. 1;Leiria;641.0;1009
2021;1;2021 Sem. 1;Penamacor;32.0;0507
2021;1;2021 Sem. 1;Vouzela;63.0;1824
2021;1;2021 Sem. 1;Mirandela;121.0;0407
2021;1;2021 Sem. 1;Vimioso;36.0;0411
2021;1;2021 Sem. 1;Trancoso;43.0;0913
2021;1;2021 Sem. 1;Aljustrel;43.0;0201
2021;1;2021 Sem. 1;Boticas;38.0;1702
2021;1;2021 Sem. 1;Estremoz;34.0;0704
2021;1;2021 Sem. 1;Vila Nova de Foz Côa;43.0;0914
2021;1;2021 Sem. 1;Castanheira de Pêra;16.0;1007
2021;1;2021 Sem. 1;Nisa;19.0;1212
2021;1;2021 Sem. 1;Figueira da Foz;195.0;0605
2021;1;2021 Sem. 1;Campo Maior;39.0;1204
2021;1;2021 Sem. 1;Vidigueira;27.0;0214
2021;1;2021 Sem. 1;Águeda;113.0;0101
2021;1;2021 Sem. 1;Vila Nova da Barquinha;42.0;1420
2021;1;2021 Sem. 1;Almodôvar;37.0;0202
2021;1;2021 Sem. 1;Vila Real de Santo António;90.0;0816
2021;1;2021 Sem. 1;Vagos;90.0;0118
2021;1;2021 Sem. 1;Resende;68.0;1813
2021;1;2021 Sem. 1;Mêda;22.0;0909
2021;1;2021 Sem. 1;Alandroal;28.0;0701
2021;1;2021 Sem. 1;Tábua;50.0;0616
2021;1;2021 Sem. 1;Mangualde;80.0;1806
2021;1;2021 Sem. 1;Alcobaça;222.0;1001
2021;1;2021 Sem. 1;Vila Nova de Poiares;40.0;0617
2021;1;2021 Sem. 1;Oliveira do Hospital;69.0;0611
2021;1;2021 Sem. 1;Ponte da Barca;78.0;1606
2021;1;2021 Sem. 1;Vieira do Minho;85.0;0311
2021;1;2021 Sem. 1;Mesão Frio;11.0;1704
2021;1;2021 Sem. 1;Freixo de Espada À Cinta;7.0;0404
2021;2;2021 Sem. 2;Alter do Chão;36.0;1201
2021;2;2021 Sem. 2;Cantanhede;279.0;0602
2021;2;2021 Sem. 2;Armamar;62.0;1801
2021;2;2021 Sem. 2;Aljustrel;58.0;0201
2021;2;2021 Sem. 2;Vimioso;68.0;0411
2021;2;2021 Sem. 2;Góis;31.0;0606
2021;2;2021 Sem. 2;Coruche;124.0;1409
2021;2;2021 Sem. 2;Pombal;456.0;1015
2021;2;2021 Sem. 2;Ílhavo;363.0;0110
2021;2;2021 Sem. 2;Castelo de Vide;33.0;1205
2021;2;2021 Sem. 2;Gavião;42.0;1209
2021;2;2021 Sem. 2;Alandroal;47.0;0701
2021;2;2021 Sem. 2;Vieira do Minho;191.0;0311
2021;2;2021 Sem. 2;Vale de Cambra;138.0;0119
2021;2;2021 Sem. 2;Aljezur;106.0;0803
2021;2;2021 Sem. 2;Idanha-a-Nova;69.0;0505
2021;2;2021 Sem. 2;Odivelas;357.0;1116
2021;2;2021 Sem. 2;Arraiolos;67.0;0702
2021;2;2021 Sem. 2;Manteigas;12.0;0908
2021;2;2021 Sem. 2;Vila Real;368.0;1714
2021;2;2021 Sem. 2;Setúbal;692.0;1512
2021;2;2021 Sem. 2;Mortágua;93.0;1808
2021;2;2021 Sem. 2;Anadia;260.0;0103
2021;2;2021 Sem. 2;Terras de Bouro;74.0;0310
2021;2;2021 Sem. 2;Murtosa;83.0;0112
2021;2;2021 Sem. 2;Póvoa de Lanhoso;243.0;0309
2021;2;2021 Sem. 2;Caldas da Rainha;416.0;1006
2021;2;2021 Sem. 2;Palmela;588.0;1508
2021;2;2021 Sem. 2;Batalha;129.0;1004
2021;2;2021 Sem. 2;Bragança;283.0;0402
2021;2;2021 Sem. 2;Chaves;281.0;1703
2021;2;2021 Sem. 2;Coimbra;830.0;0603
2021;2;2021 Sem. 2;Vila Nova de Paiva;40.0;1822
2021;2;2021 Sem. 2;Carrazeda de Ansiães;74.0;0403
2021;2;2021 Sem. 2;Castelo Branco;324.0;0502
2021;2;2021 Sem. 2;Tavira;180.0;0814
2021;2;2021 Sem. 2;Rio Maior;142.0;1414
2021;2;2021 Sem. 2;Porto de Mós;163.0;1016
2021;2;2021 Sem. 2;Santa Marta de Penaguião;41.0;1711
2021;2;2021 Sem. 2;Mesão Frio;21.0;1704
2021;2;2021 Sem. 2;Estarreja;217.0;0108
2021;2;2021 Sem. 2;Marco de Canaveses;399.0;1307
2021;2;2021 Sem. 2;Proença-a-Nova;95.0;0508
2021;2;2021 Sem. 2;Castro Marim;95.0;0804
2021;2;2021 Sem. 2;Campo Maior;72.0;1204
2021;2;2021 Sem. 2;Nelas;106.0;1809
2021;2;2021 Sem. 2;Figueira da Foz;384.0;0605
2021;2;2021 Sem. 2;Óbidos;132.0;1012
2021;2;2021 Sem. 2;Arronches;30.0;1202
2021;2;2021 Sem. 2;Arouca;184.0;0104
2021;2;2021 Sem. 2;Barrancos;12.0;0204
2021;2;2021 Sem. 2;Loulé;630.0;0808
2021;2;2021 Sem. 2;Salvaterra de Magos;225.0;1415
2021;2;2021 Sem. 2;Ponte da Barca;133.0;1606
2021;2;2021 Sem. 2;Aguiar da Beira;57.0;0901
2021;2;2021 Sem. 2;Cadaval;102.0;1104
2021;2;2021 Sem. 2;Mação;71.0;1413
2021;2;2021 Sem. 2;Portel;49.0;0709
2021;2;2021 Sem. 2;Amadora;167.0;1115
2021;2;2021 Sem. 2;Fornos de Algodres;41.0;0905
2021;2;2021 Sem. 2;Oeiras;453.0;1110
2021;2;2021 Sem. 2;Miranda do Corvo;64.0;0609
2021;2;2021 Sem. 2;Santiago do Cacém;242.0;1509
2021;2;2021 Sem. 2;Monforte;35.0;1211
2021;2;2021 Sem. 2;Alvaiázere;85.0;1002
2021;2;2021 Sem. 2;Tomar;255.0;1418
2021;2;2021 Sem. 2;Alcobaça;452.0;1001
2021;2;2021 Sem. 2;Caminha;159.0;1602
2021;2;2021 Sem. 2;Celorico da Beira;66.0;0903
2021;2;2021 Sem. 2;Barreiro;158.0;1504
2021;2;2021 Sem. 2;Azambuja;123.0;1103
2021;2;2021 Sem. 2;Oliveira do Bairro;222.0;0114
2021;2;2021 Sem. 2;São João da Pesqueira;71.0;1815
2021;2;2021 Sem. 2;Mondim de Basto;85.0;1705
2021;2;2021 Sem. 2;Mértola;63.0;0209
2021;2;2021 Sem. 2;Castro daire;143.0;1803
2021;2;2021 Sem. 2;Vendas Novas;67.0;0712
2021;2;2021 Sem. 2;Mangualde;158.0;1806
2021;2;2021 Sem. 2;Aveiro;615.0;0105
2021;2;2021 Sem. 2;Beja;194.0;0205
2021;2;2021 Sem. 2;Mora;35.0;0707
2021;2;2021 Sem. 2;Sintra;1137.0;1111
2021;2;2021 Sem. 2;Marvão;34.0;1210
2021;2;2021 Sem. 2;Fronteira;48.0;1208
2021;2;2021 Sem. 2;Vouzela;113.0;1824
2021;2;2021 Sem. 2;Vila Nova de Gaia;1018.0;1317
2021;2;2021 Sem. 2;Vila Pouca de Aguiar;148.0;1713
2021;2;2021 Sem. 2;Alfândega da Fé;45.0;0401
2021;2;2021 Sem. 2;Alcanena;69.0;1402
2021;2;2021 Sem. 2;Mêda;26.0;0909
2022;1;2022 Sem. 1;Barreiro;188.0;1504
2022;1;2022 Sem. 1;Golegã;47.0;1412
2022;1;2022 Sem. 1;Anadia;273.0;0103
2022;1;2022 Sem. 1;Avis;33.0;1203
2022;1;2022 Sem. 1;Mondim de Basto;60.0;1705
2022;1;2022 Sem. 1;Palmela;589.0;1508
2022;1;2022 Sem. 1;Lagos;256.0;0807
2022;1;2022 Sem. 1;Vila Nova de Famalicão;1086.0;0312
2022;1;2022 Sem. 1;Valença;134.0;1608
2022;1;2022 Sem. 1;Murtosa;88.0;0112
2022;1;2022 Sem. 1;Cabeceiras de Basto;136.0;0304
2022;1;2022 Sem. 1;Sousel;22.0;1215
2022;1;2022 Sem. 1;Espinho;169.0;0107
2022;1;2022 Sem. 1;Ponte de Lima;369.0;1607
2022;1;2022 Sem. 1;Vila do Conde;532.0;1316
2022;1;2022 Sem. 1;Montemor-o-Velho;215.0;0610
2022;1;2022 Sem. 1;Alcochete;135.0;1502
2022;1;2022 Sem. 1;Castelo de Vide;35.0;1205
2022;1;2022 Sem. 1;Coruche;140.0;1409
2022;1;2022 Sem. 1;Torres Novas;286.0;1419
2022;1;2022 Sem. 1;Almodôvar;47.0;0202
2022;1;2022 Sem. 1;Ferreira do Zêzere;85.0;1411
2022;1;2022 Sem. 1;Boticas;75.0;1702
2022;1;2022 Sem. 1;Torres Vedras;554.0;1113
2022;1;2022 Sem. 1;Ovar;402.0;0115
2022;1;2022 Sem. 1;Penafiel;606.0;1311
2022;1;2022 Sem. 1;Mealhada;164.0;0111
2022;1;2022 Sem. 1;São João da Madeira;102.0;0116
2022;1;2022 Sem. 1;Gondomar;499.0;1304
2022;1;2022 Sem. 1;Guimarães;1613.0;0308
2022;1;2022 Sem. 1;Oleiros;59.0;0506
2022;1;2022 Sem. 1;Pinhel;98.0;0910
2022;1;2022 Sem. 1;Vila Franca de Xira;342.0;1114
2022;1;2022 Sem. 1;Mêda;45.0;0909
2022;1;2022 Sem. 1;Matosinhos;693.0;1308
2022;1;2022 Sem. 1;Penalva do Castelo;77.0;1811
2022;1;2022 Sem. 1;Seixal;1098.0;1510
2022;1;2022 Sem. 1;Seia;243.0;0912
2022;1;2022 Sem. 1;Alvaiázere;39.0;1002
2022;1;2022 Sem. 1;Lourinhã;255.0;1108
2022;1;2022 Sem. 1;Lagoa;192.0;0806
2022;1;2022 Sem. 1;Marvão;36.0;1210
2022;1;2022 Sem. 1;Oeiras;539.0;1110
2022;1;2022 Sem. 1;Vila Real;475.0;1714
2022;1;2022 Sem. 1;Maia;570.0;1306
2022;1;2022 Sem. 1;Figueira da Foz;372.0;0605
2022;1;2022 Sem. 1;Monção;184.0;1604
2022;1;2022 Sem. 1;Alcoutim;29.0;0802
2022;1;2022 Sem. 1;Faro;312.0;0805
2022;1;2022 Sem. 1;Valpaços;194.0;1712
